id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,emp_var_rate,cons_price_idx
6973,51,technician,married,professional.course,unknown,no,no,telephone,may,thu,337,1,999,1.1,93.994
6974,45,services,divorced,high.school,unknown,yes,no,telephone,may,thu,561,1,999,1.1,93.994
6975,44,blue-collar,single,basic.9y,no,no,no,telephone,may,thu,111,1,999,1.1,93.994
6976,48,technician,married,high.school,no,no,no,telephone,may,thu,418,8,999,1.1,93.994
6977,46,admin.,divorced,basic.9y,no,yes,no,telephone,may,thu,56,2,999,1.1,93.994
6978,43,unemployed,married,university.degree,unknown,no,no,telephone,may,thu,456,1,999,1.1,93.994
6979,49,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,thu,109,1,999,1.1,93.994
6980,44,admin.,married,university.degree,no,yes,no,telephone,may,thu,413,2,999,1.1,93.994
6981,56,retired,divorced,basic.4y,unknown,yes,no,telephone,may,thu,278,1,999,1.1,93.994
6982,34,services,married,high.school,no,no,no,telephone,may,thu,791,2,999,1.1,93.994
6983,59,entrepreneur,married,university.degree,unknown,no,no,telephone,may,thu,146,1,999,1.1,93.994
6984,53,unemployed,married,unknown,unknown,no,no,telephone,may,thu,202,1,999,1.1,93.994
6985,33,services,married,university.degree,no,unknown,unknown,telephone,may,thu,73,1,999,1.1,93.994
6986,57,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,154,1,999,1.1,93.994
6987,40,technician,married,basic.9y,no,yes,no,telephone,may,thu,257,1,999,1.1,93.994
6988,43,entrepreneur,married,basic.4y,no,yes,no,telephone,may,thu,199,1,999,1.1,93.994
6989,45,unknown,married,unknown,no,no,no,telephone,may,thu,208,1,999,1.1,93.994
6990,41,admin.,married,high.school,no,yes,no,telephone,may,thu,471,1,999,1.1,93.994
6991,25,student,single,high.school,no,unknown,unknown,telephone,may,thu,360,5,999,1.1,93.994
6992,33,management,single,university.degree,no,unknown,unknown,telephone,may,thu,131,1,999,1.1,93.994
6993,56,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone,may,thu,137,1,999,1.1,93.994
6994,37,admin.,married,high.school,no,no,yes,telephone,may,thu,155,1,999,1.1,93.994
6995,48,admin.,divorced,high.school,no,no,no,telephone,may,thu,66,2,999,1.1,93.994
6996,32,services,married,professional.course,no,no,no,telephone,may,thu,103,7,999,1.1,93.994
6997,47,admin.,single,university.degree,unknown,yes,yes,telephone,may,thu,656,1,999,1.1,93.994
6998,45,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,358,10,999,1.1,93.994
6999,43,management,single,basic.4y,no,yes,no,telephone,may,thu,514,3,999,1.1,93.994
7000,32,technician,married,professional.course,no,no,no,telephone,may,thu,27,1,999,1.1,93.994
7001,48,blue-collar,married,basic.6y,no,yes,no,telephone,may,thu,544,4,999,1.1,93.994
7002,46,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,346,6,999,1.1,93.994
7003,50,services,married,high.school,no,no,no,telephone,may,thu,134,6,999,1.1,93.994
7004,41,admin.,married,high.school,no,no,no,telephone,may,thu,135,2,999,1.1,93.994
7005,42,admin.,single,unknown,no,no,no,telephone,may,thu,633,6,999,1.1,93.994
7006,42,technician,married,university.degree,unknown,no,no,telephone,may,thu,48,1,999,1.1,93.994
7007,31,admin.,married,university.degree,no,yes,no,telephone,may,thu,359,2,999,1.1,93.994
7008,40,technician,married,professional.course,unknown,yes,no,telephone,may,thu,105,1,999,1.1,93.994
7009,37,unemployed,married,professional.course,unknown,no,no,telephone,may,thu,746,1,999,1.1,93.994
7010,37,technician,single,professional.course,no,no,no,telephone,may,thu,322,1,999,1.1,93.994
7011,45,unknown,married,unknown,unknown,yes,no,telephone,may,thu,56,2,999,1.1,93.994
7012,32,management,single,university.degree,no,unknown,unknown,telephone,may,thu,315,1,999,1.1,93.994
7013,41,entrepreneur,married,university.degree,unknown,yes,no,telephone,may,thu,126,1,999,1.1,93.994
7014,57,technician,married,basic.4y,unknown,no,no,telephone,may,thu,122,1,999,1.1,93.994
7015,33,management,married,university.degree,no,yes,no,telephone,may,thu,144,2,999,1.1,93.994
7016,36,admin.,married,university.degree,no,yes,no,telephone,may,thu,445,1,999,1.1,93.994
7017,39,technician,married,professional.course,no,no,no,telephone,may,thu,356,2,999,1.1,93.994
7018,40,self-employed,married,high.school,unknown,yes,no,telephone,may,thu,144,1,999,1.1,93.994
7019,31,admin.,married,university.degree,no,yes,no,telephone,may,thu,102,4,999,1.1,93.994
7020,34,management,married,university.degree,no,no,no,telephone,may,thu,187,3,999,1.1,93.994
7021,42,management,married,university.degree,unknown,no,no,telephone,may,thu,329,1,999,1.1,93.994
7022,59,retired,divorced,basic.4y,unknown,yes,no,telephone,may,thu,247,1,999,1.1,93.994
7023,52,admin.,married,basic.6y,no,yes,no,telephone,may,thu,152,1,999,1.1,93.994
7024,30,services,divorced,basic.9y,no,yes,no,telephone,may,thu,49,1,999,1.1,93.994
7025,52,technician,single,professional.course,unknown,no,no,telephone,may,thu,223,4,999,1.1,93.994
7026,30,services,divorced,basic.9y,no,no,no,telephone,may,thu,177,1,999,1.1,93.994
7027,38,services,married,high.school,unknown,no,yes,telephone,may,thu,77,1,999,1.1,93.994
7028,44,blue-collar,single,basic.4y,no,yes,no,telephone,may,thu,106,1,999,1.1,93.994
7029,47,admin.,married,basic.9y,no,yes,no,telephone,may,thu,146,1,999,1.1,93.994
7030,38,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,thu,125,1,999,1.1,93.994
7031,41,blue-collar,married,basic.4y,no,no,no,telephone,may,thu,404,1,999,1.1,93.994
7032,48,entrepreneur,married,university.degree,no,yes,no,telephone,may,thu,413,1,999,1.1,93.994
7033,31,admin.,single,high.school,no,yes,no,telephone,may,thu,177,2,999,1.1,93.994
7034,38,self-employed,married,unknown,no,yes,no,telephone,may,thu,118,1,999,1.1,93.994
7035,52,services,divorced,high.school,no,yes,no,telephone,may,thu,201,1,999,1.1,93.994
7036,43,blue-collar,married,basic.4y,no,yes,no,telephone,may,thu,609,2,999,1.1,93.994
7037,46,technician,married,professional.course,no,no,no,telephone,may,thu,251,1,999,1.1,93.994
7038,34,unemployed,single,university.degree,no,yes,yes,telephone,may,thu,35,1,999,1.1,93.994
7039,35,services,married,basic.6y,no,yes,no,telephone,may,thu,473,1,999,1.1,93.994
7040,29,entrepreneur,divorced,basic.9y,no,yes,no,telephone,may,thu,596,1,999,1.1,93.994
7041,55,admin.,divorced,university.degree,no,no,no,telephone,may,thu,370,1,999,1.1,93.994
7042,24,student,married,university.degree,no,no,no,telephone,may,thu,691,1,999,1.1,93.994
7043,29,services,single,high.school,no,no,no,telephone,may,thu,70,2,999,1.1,93.994
7044,39,entrepreneur,single,basic.6y,no,yes,no,telephone,may,thu,77,2,999,1.1,93.994
7045,30,technician,married,high.school,no,yes,no,telephone,may,thu,212,6,999,1.1,93.994
7046,30,technician,single,professional.course,no,yes,no,telephone,may,thu,245,4,999,1.1,93.994
7047,33,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,544,1,999,1.1,93.994
7048,38,services,married,high.school,no,no,yes,telephone,may,thu,117,1,999,1.1,93.994
7049,41,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,410,5,999,1.1,93.994
7050,41,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,513,3,999,1.1,93.994
7051,40,management,single,university.degree,no,no,no,telephone,may,thu,179,2,999,1.1,93.994
7052,38,services,married,high.school,no,yes,no,telephone,may,thu,896,1,999,1.1,93.994
7053,28,technician,divorced,professional.course,unknown,yes,no,telephone,may,thu,174,1,999,1.1,93.994
7054,33,self-employed,single,university.degree,no,no,no,telephone,may,thu,365,2,999,1.1,93.994
7055,31,admin.,divorced,high.school,no,no,no,telephone,may,thu,1207,1,999,1.1,93.994
7056,41,services,married,university.degree,no,no,no,telephone,may,thu,158,1,999,1.1,93.994
7057,47,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,159,1,999,1.1,93.994
7058,38,technician,married,professional.course,no,yes,no,telephone,may,thu,82,1,999,1.1,93.994
7059,57,services,married,high.school,unknown,yes,no,telephone,may,thu,180,1,999,1.1,93.994
7060,56,admin.,divorced,basic.9y,unknown,yes,no,telephone,may,thu,42,3,999,1.1,93.994
7061,28,technician,divorced,high.school,no,yes,no,telephone,may,thu,206,1,999,1.1,93.994
7062,28,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,92,1,999,1.1,93.994
7063,51,self-employed,married,basic.9y,no,yes,no,telephone,may,thu,162,2,999,1.1,93.994
7064,41,management,married,unknown,no,yes,no,telephone,may,thu,347,1,999,1.1,93.994
7065,36,blue-collar,married,unknown,unknown,no,no,telephone,may,thu,117,1,999,1.1,93.994
7066,41,services,married,university.degree,no,yes,yes,telephone,may,thu,936,1,999,1.1,93.994
7067,56,admin.,married,high.school,no,no,no,telephone,may,thu,162,2,999,1.1,93.994
7068,41,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,126,2,999,1.1,93.994
7069,26,admin.,married,high.school,no,yes,no,telephone,may,thu,344,3,999,1.1,93.994
7070,44,services,divorced,high.school,no,no,no,telephone,may,thu,71,5,999,1.1,93.994
7071,42,services,married,basic.6y,no,yes,no,telephone,may,thu,178,1,999,1.1,93.994
7072,35,technician,single,university.degree,no,no,no,telephone,may,thu,52,5,999,1.1,93.994
7073,28,self-employed,single,university.degree,no,yes,no,telephone,may,thu,409,3,999,1.1,93.994
7074,30,technician,single,university.degree,no,no,no,telephone,may,thu,272,5,999,1.1,93.994
7075,45,technician,divorced,professional.course,no,no,no,telephone,may,thu,87,7,999,1.1,93.994
7076,47,admin.,single,unknown,unknown,no,no,telephone,may,thu,127,1,999,1.1,93.994
7077,33,management,married,high.school,unknown,yes,no,telephone,may,thu,202,1,999,1.1,93.994
7078,36,services,married,high.school,unknown,yes,no,telephone,may,thu,117,1,999,1.1,93.994
7079,41,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,441,1,999,1.1,93.994
7080,47,admin.,married,basic.4y,no,no,no,telephone,may,thu,175,1,999,1.1,93.994
7081,36,blue-collar,single,high.school,no,no,no,telephone,may,thu,164,3,999,1.1,93.994
7082,52,services,married,basic.9y,unknown,no,no,telephone,may,thu,80,3,999,1.1,93.994
7083,28,blue-collar,married,basic.4y,no,no,no,telephone,may,thu,932,3,999,1.1,93.994
7084,26,self-employed,married,university.degree,no,no,no,telephone,may,thu,13,1,999,1.1,93.994
7085,36,services,married,high.school,no,no,no,telephone,may,thu,139,3,999,1.1,93.994
7086,38,management,married,high.school,unknown,no,no,telephone,may,thu,879,2,999,1.1,93.994
7087,36,admin.,married,high.school,no,no,no,telephone,may,thu,263,3,999,1.1,93.994
7088,39,blue-collar,married,high.school,unknown,yes,no,telephone,may,thu,64,4,999,1.1,93.994
7089,35,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,thu,440,2,999,1.1,93.994
7090,37,unemployed,married,university.degree,unknown,no,no,telephone,may,thu,76,3,999,1.1,93.994
7091,38,admin.,married,high.school,no,yes,no,telephone,may,thu,26,3,999,1.1,93.994
7092,45,technician,married,professional.course,no,no,no,telephone,may,thu,455,2,999,1.1,93.994
7093,33,unemployed,divorced,basic.9y,no,yes,no,telephone,may,thu,180,2,999,1.1,93.994
7094,34,management,married,university.degree,no,no,no,telephone,may,thu,200,2,999,1.1,93.994
7095,31,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,535,2,999,1.1,93.994
7096,46,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone,may,thu,313,2,999,1.1,93.994
7097,58,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,thu,101,1,999,1.1,93.994
7098,40,services,married,high.school,unknown,no,no,telephone,may,thu,473,3,999,1.1,93.994
7099,46,self-employed,divorced,university.degree,no,yes,yes,telephone,may,thu,1026,2,999,1.1,93.994
7100,39,admin.,single,university.degree,no,no,yes,telephone,may,thu,364,3,999,1.1,93.994
7101,40,technician,married,basic.4y,no,yes,no,telephone,may,thu,153,1,999,1.1,93.994
7102,34,services,divorced,professional.course,unknown,yes,no,telephone,may,thu,158,1,999,1.1,93.994
7103,36,unemployed,divorced,professional.course,no,yes,no,telephone,may,thu,617,2,999,1.1,93.994
7104,30,admin.,married,university.degree,no,no,no,telephone,may,thu,99,1,999,1.1,93.994
7105,50,services,divorced,basic.4y,unknown,yes,yes,telephone,may,thu,217,1,999,1.1,93.994
7106,42,admin.,married,university.degree,no,no,no,telephone,may,thu,129,2,999,1.1,93.994
7107,45,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,thu,277,2,999,1.1,93.994
7108,59,entrepreneur,married,basic.9y,no,no,no,telephone,may,thu,200,4,999,1.1,93.994
7109,59,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,thu,105,2,999,1.1,93.994
7110,51,admin.,married,high.school,no,yes,no,telephone,may,thu,431,2,999,1.1,93.994
7111,49,technician,married,professional.course,no,no,no,telephone,may,thu,417,2,999,1.1,93.994
7112,44,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,480,2,999,1.1,93.994
7113,30,blue-collar,single,basic.4y,unknown,yes,yes,telephone,may,thu,331,4,999,1.1,93.994
7114,39,services,married,high.school,no,no,no,telephone,may,thu,359,3,999,1.1,93.994
7115,35,technician,single,basic.6y,no,unknown,unknown,telephone,may,thu,332,2,999,1.1,93.994
7116,35,technician,married,university.degree,unknown,no,no,telephone,may,thu,215,1,999,1.1,93.994
7117,59,admin.,married,university.degree,no,yes,yes,telephone,may,thu,535,2,999,1.1,93.994
7118,59,entrepreneur,married,university.degree,unknown,no,no,telephone,may,thu,147,2,999,1.1,93.994
7119,43,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,13,3,999,1.1,93.994
7120,29,services,single,high.school,no,no,no,telephone,may,thu,689,2,999,1.1,93.994
7121,56,blue-collar,married,basic.4y,no,yes,no,telephone,may,thu,242,3,999,1.1,93.994
7122,41,housemaid,married,university.degree,no,no,no,telephone,may,thu,665,1,999,1.1,93.994
7123,47,services,divorced,high.school,no,yes,no,telephone,may,thu,97,1,999,1.1,93.994
7124,49,services,married,high.school,unknown,yes,no,telephone,may,thu,166,1,999,1.1,93.994
7125,43,admin.,married,basic.9y,no,no,no,telephone,may,thu,207,1,999,1.1,93.994
7126,34,services,married,high.school,unknown,no,no,telephone,may,thu,376,1,999,1.1,93.994
7127,31,housemaid,married,high.school,no,no,no,telephone,may,thu,480,10,999,1.1,93.994
7128,60,admin.,single,high.school,no,yes,no,telephone,may,thu,609,1,999,1.1,93.994
7129,29,self-employed,married,university.degree,no,no,no,telephone,may,thu,116,1,999,1.1,93.994
7130,34,management,married,professional.course,unknown,no,no,telephone,may,thu,484,5,999,1.1,93.994
7131,54,retired,married,basic.9y,no,yes,no,telephone,may,thu,217,1,999,1.1,93.994
7132,31,admin.,married,basic.9y,no,no,no,telephone,may,thu,112,1,999,1.1,93.994
7133,45,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,726,1,999,1.1,93.994
7134,51,services,single,high.school,unknown,yes,no,telephone,may,thu,148,4,999,1.1,93.994
7135,40,admin.,single,high.school,no,yes,no,telephone,may,thu,1047,2,999,1.1,93.994
7136,38,blue-collar,divorced,unknown,no,no,no,telephone,may,thu,362,5,999,1.1,93.994
7137,37,admin.,married,university.degree,no,yes,no,telephone,may,thu,1059,2,999,1.1,93.994
7138,37,technician,single,high.school,unknown,yes,no,telephone,may,thu,54,2,999,1.1,93.994
7139,36,admin.,married,university.degree,no,no,yes,telephone,may,thu,184,2,999,1.1,93.994
7140,35,entrepreneur,married,university.degree,unknown,yes,yes,telephone,may,thu,253,2,999,1.1,93.994
7141,54,services,married,unknown,no,no,no,telephone,may,thu,114,3,999,1.1,93.994
7142,34,services,divorced,basic.9y,no,yes,yes,telephone,may,thu,293,2,999,1.1,93.994
7143,49,blue-collar,married,unknown,unknown,no,no,telephone,may,thu,246,2,999,1.1,93.994
7144,42,self-employed,married,basic.6y,no,yes,yes,telephone,may,thu,195,2,999,1.1,93.994
7145,32,unknown,unknown,university.degree,no,yes,yes,telephone,may,thu,221,2,999,1.1,93.994
7146,55,technician,married,professional.course,no,yes,no,telephone,may,thu,166,3,999,1.1,93.994
7147,40,technician,single,university.degree,unknown,no,yes,telephone,may,thu,385,2,999,1.1,93.994
7148,50,entrepreneur,married,basic.9y,no,no,no,telephone,may,thu,85,6,999,1.1,93.994
7149,31,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,173,1,999,1.1,93.994
7150,50,technician,divorced,basic.9y,no,no,yes,telephone,may,thu,48,5,999,1.1,93.994
7151,51,management,married,university.degree,no,yes,no,telephone,may,thu,410,3,999,1.1,93.994
7152,46,management,married,university.degree,unknown,yes,no,telephone,may,thu,311,3,999,1.1,93.994
7153,44,blue-collar,married,basic.4y,no,yes,no,telephone,may,thu,40,2,999,1.1,93.994
7154,57,management,divorced,university.degree,no,yes,no,telephone,may,thu,81,1,999,1.1,93.994
7155,30,blue-collar,married,university.degree,no,no,no,telephone,may,thu,558,13,999,1.1,93.994
7156,54,technician,married,university.degree,unknown,no,no,telephone,may,thu,109,4,999,1.1,93.994
7157,54,retired,divorced,basic.4y,no,yes,no,telephone,may,thu,77,3,999,1.1,93.994
7158,24,services,single,high.school,no,yes,no,telephone,may,thu,70,7,999,1.1,93.994
7159,45,self-employed,divorced,university.degree,no,yes,no,telephone,may,thu,229,4,999,1.1,93.994
7160,49,housemaid,married,professional.course,no,no,no,telephone,may,thu,565,1,999,1.1,93.994
7161,39,blue-collar,divorced,unknown,unknown,no,yes,telephone,may,thu,145,2,999,1.1,93.994
7162,36,admin.,single,university.degree,no,no,no,telephone,may,thu,792,3,999,1.1,93.994
7163,31,admin.,married,high.school,unknown,yes,no,telephone,may,thu,199,2,999,1.1,93.994
7164,36,management,married,university.degree,unknown,yes,no,telephone,may,thu,488,1,999,1.1,93.994
7165,51,services,married,basic.6y,no,yes,no,telephone,may,thu,176,3,999,1.1,93.994
7166,48,housemaid,divorced,basic.4y,unknown,yes,yes,telephone,may,thu,123,4,999,1.1,93.994
7167,51,blue-collar,married,basic.6y,unknown,yes,yes,telephone,may,thu,88,2,999,1.1,93.994
7168,41,technician,married,professional.course,unknown,yes,no,telephone,may,thu,768,4,999,1.1,93.994
7169,37,blue-collar,single,professional.course,no,yes,no,telephone,may,thu,105,3,999,1.1,93.994
7170,46,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,thu,101,4,999,1.1,93.994
7171,54,retired,married,basic.4y,no,no,no,telephone,may,thu,225,3,999,1.1,93.994
7172,49,admin.,single,unknown,unknown,yes,no,telephone,may,thu,122,2,999,1.1,93.994
7173,41,blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,may,thu,52,2,999,1.1,93.994
7174,52,self-employed,single,university.degree,unknown,yes,no,telephone,may,thu,150,4,999,1.1,93.994
7175,30,technician,married,university.degree,unknown,yes,no,telephone,may,thu,399,1,999,1.1,93.994
7176,30,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,58,1,999,1.1,93.994
7177,42,admin.,married,high.school,no,no,no,telephone,may,thu,260,1,999,1.1,93.994
7178,37,technician,single,university.degree,no,yes,no,telephone,may,thu,199,3,999,1.1,93.994
7179,35,unknown,married,basic.9y,no,no,no,telephone,may,thu,241,4,999,1.1,93.994
7180,34,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,399,5,999,1.1,93.994
